    , time                     , open   , high   , low    , close  , volume, bb_upper, bb_middle, bb_lower, percentb
  59, 2024-11-01 06:30:00+00:00, 69309.3, 69365.6, 69300.0, 69347.4,    1.4,  69756.9,   69538.6,  69320.4, 0.1
  60, 2024-11-01 06:35:00+00:00, 69347.3, 69507.4, 69280.0, 69499.0,    6.1,  69751.3,   69533.9,  69316.5, 0.4
  61, 2024-11-01 06:40:00+00:00, 69498.6, 69520.5, 69421.1, 69439.7,    2.4,  69743.5,   69525.4,  69307.2, 0.3
  62, 2024-11-01 06:45:00+00:00, 69439.6, 69542.3, 69435.7, 69465.0,    1.8,  69741.1,   69521.6,  69302.0, 0.4
  63, 2024-11-01 06:50:00+00:00, 69463.0, 69463.0, 69292.0, 69309.0,    3.0,  69746.6,   69509.2,  69271.7, 0.1
  64, 2024-11-01 06:55:00+00:00, 69309.1, 69309.1, 69208.6, 69211.3,    2.6,  69756.1,   69489.7,  69223.4, -0.0
  65, 2024-11-01 07:00:00+00:00, 69211.3, 69328.5, 69197.1, 69317.0,    8.7,  69748.1,   69476.0,  69203.8, 0.2
  66, 2024-11-01 07:05:00+00:00, 69312.8, 69334.9, 69180.0, 69185.0,    5.4,  69746.2,   69454.4,  69162.5, 0.0
  67, 2024-11-01 07:10:00+00:00, 69185.0, 69200.5, 69072.5, 69096.6,    6.4,  69749.4,   69428.5,  69107.6, -0.0
  68, 2024-11-01 07:15:00+00:00, 69098.5, 69161.7, 69084.9, 69091.0,    3.2,  69739.4,   69401.3,  69063.2, 0.0
  69, 2024-11-01 07:20:00+00:00, 69088.0, 69220.7, 69088.0, 69206.0,    3.8,  69710.3,   69379.9,  69049.4, 0.2
  70, 2024-11-01 07:25:00+00:00, 69206.0, 69307.0, 69206.0, 69255.3,    3.8,  69681.1,   69362.6,  69044.2, 0.3
  71, 2024-11-01 07:30:00+00:00, 69255.3, 69313.7, 69255.3, 69313.7,    2.6,  69646.3,   69347.9,  69049.6, 0.4
  72, 2024-11-01 07:35:00+00:00, 69313.8, 69417.8, 69313.8, 69355.2,    3.2,  69607.6,   69335.1,  69062.5, 0.5
  73, 2024-11-01 07:40:00+00:00, 69355.3, 69355.5, 69277.7, 69294.8,    2.9,  69550.5,   69317.6,  69084.7, 0.5
  74, 2024-11-01 07:45:00+00:00, 69294.9, 69331.4, 69228.0, 69313.4,    2.8,  69520.9,   69307.2,  69093.6, 0.5
  75, 2024-11-01 07:50:00+00:00, 69313.5, 69405.8, 69301.1, 69301.1,    8.1,  69510.9,   69302.0,  69093.2, 0.5
  76, 2024-11-01 07:55:00+00:00, 69299.7, 69330.2, 69261.7, 69274.2,    2.1,  69503.5,   69297.0,  69090.6, 0.4
  77, 2024-11-01 08:00:00+00:00, 69274.3, 69336.3, 69236.7, 69261.9,    3.4,  69497.4,   69292.3,  69087.2, 0.4
  78, 2024-11-01 08:05:00+00:00, 69262.0, 69317.4, 69241.6, 69306.0,    8.7,  69497.2,   69292.1,  69087.0, 0.5
  79, 2024-11-01 08:10:00+00:00, 69305.9, 69450.1, 69305.9, 69441.5,    6.2,  69510.9,   69296.8,  69082.8, 0.8
  80, 2024-11-01 08:15:00+00:00, 69443.6, 69532.9, 69415.2, 69415.2,    6.8,  69493.6,   69292.6,  69091.7, 0.8
  81, 2024-11-01 08:20:00+00:00, 69415.1, 69478.9, 69415.1, 69462.4,    2.9,  69498.3,   69293.8,  69089.3, 0.9
  82, 2024-11-01 08:25:00+00:00, 69462.4, 69469.1, 69417.0, 69464.6,    3.8,  69498.2,   69293.8,  69089.3, 0.9
  83, 2024-11-01 08:30:00+00:00, 69464.6, 69518.4, 69422.4, 69450.9,    3.6,  69516.4,   69300.9,  69085.3, 0.8
  84, 2024-11-01 08:35:00+00:00, 69450.9, 69451.0, 69364.5, 69364.5,    3.0,  69521.7,   69308.5,  69095.3, 0.6
  85, 2024-11-01 08:40:00+00:00, 69363.0, 69451.2, 69352.4, 69427.5,    5.0,  69533.5,   69314.0,  69094.6, 0.8
  86, 2024-11-01 08:45:00+00:00, 69427.5, 69495.6, 69417.9, 69453.4,    2.5,  69546.5,   69327.5,  69108.4, 0.8
  87, 2024-11-01 08:50:00+00:00, 69454.7, 69485.4, 69438.1, 69439.0,    1.4,  69541.1,   69344.6,  69148.0, 0.7
  88, 2024-11-01 08:55:00+00:00, 69438.9, 69448.2, 69302.5, 69376.7,    5.1,  69517.5,   69358.9,  69200.2, 0.6
  89, 2024-11-01 09:00:00+00:00, 69376.7, 69431.9, 69319.4, 69431.8,    3.0,  69515.2,   69370.2,  69225.1, 0.7
  90, 2024-11-01 09:05:00+00:00, 69431.9, 69464.3, 69408.2, 69439.9,    2.1,  69517.4,   69379.4,  69241.4, 0.7
  91, 2024-11-01 09:10:00+00:00, 69439.8, 69487.3, 69426.0, 69479.0,    3.5,  69528.7,   69387.6,  69246.6, 0.8
  92, 2024-11-01 09:15:00+00:00, 69479.1, 69496.0, 69418.1, 69418.1,    1.8,  69531.6,   69390.8,  69250.0, 0.6
  93, 2024-11-01 09:20:00+00:00, 69418.1, 69442.0, 69400.1, 69407.1,    1.9,  69530.2,   69396.4,  69262.6, 0.5
  94, 2024-11-01 09:25:00+00:00, 69406.7, 69438.4, 69400.0, 69422.5,    1.0,  69530.5,   69401.9,  69273.2, 0.6
  95, 2024-11-01 09:30:00+00:00, 69422.6, 69494.8, 69400.1, 69489.8,    4.0,  69536.6,   69411.3,  69286.0, 0.8
  96, 2024-11-01 09:35:00+00:00, 69489.8, 69551.8, 69489.8, 69551.7,    7.7,  69548.1,   69425.2,  69302.2, 1.0
  97, 2024-11-01 09:40:00+00:00, 69551.8, 69551.8, 69520.3, 69535.0,    4.2,  69545.8,   69438.8,  69331.8, 0.9
  98, 2024-11-01 09:45:00+00:00, 69535.1, 69561.9, 69495.0, 69561.9,    1.9,  69553.1,   69451.6,  69350.2, 1.0
  99, 2024-11-01 09:50:00+00:00, 69561.9, 69590.9, 69496.9, 69497.0,    3.8,  69557.6,   69454.4,  69351.2, 0.7
 100, 2024-11-01 09:55:00+00:00, 69497.0, 69535.3, 69496.9, 69531.3,    1.9,  69567.0,   69460.2,  69353.4, 0.8
 101, 2024-11-01 10:00:00+00:00, 69531.3, 69600.0, 69522.4, 69588.2,    3.1,  69587.0,   69466.5,  69346.0, 1.0
 102, 2024-11-01 10:05:00+00:00, 69588.3, 69626.8, 69579.8, 69617.4,    4.9,  69611.4,   69474.1,  69336.9, 1.0
 103, 2024-11-01 10:10:00+00:00, 69617.5, 69650.0, 69603.5, 69643.7,    3.3,  69639.0,   69483.8,  69328.5, 1.0
 104, 2024-11-01 10:15:00+00:00, 69643.8, 69857.4, 69643.8, 69825.2,   13.1,  69712.8,   69506.8,  69300.8, 1.3
 105, 2024-11-01 10:20:00+00:00, 69825.1, 70000.0, 69782.5, 69859.0,   46.3,  69781.6,   69528.4,  69275.1, 1.2
 106, 2024-11-01 10:25:00+00:00, 69853.5, 70000.8, 69840.5, 69994.1,    9.3,  69877.1,   69555.4,  69233.8, 1.2
 107, 2024-11-01 10:30:00+00:00, 69994.0, 70150.0, 69981.5, 70118.9,    9.3,  69989.0,   69589.4,  69189.9, 1.2
 108, 2024-11-01 10:35:00+00:00, 70118.6, 70118.6, 69850.0, 69874.3,   20.9,  70019.7,   69614.3,  69208.9, 0.8
 109, 2024-11-01 10:40:00+00:00, 69874.2, 69874.2, 69809.0, 69829.9,    6.4,  70040.9,   69634.2,  69227.5, 0.7
 110, 2024-11-01 10:45:00+00:00, 69829.9, 69972.1, 69768.1, 69894.0,    7.6,  70068.3,   69656.9,  69245.5, 0.8
 111, 2024-11-01 10:50:00+00:00, 69894.1, 70041.0, 69894.0, 69939.5,    7.8,  70100.4,   69679.9,  69259.4, 0.8
 112, 2024-11-01 10:55:00+00:00, 69934.3, 69980.5, 69909.3, 69980.5,    4.7,  70129.9,   69708.1,  69286.2, 0.8
 113, 2024-11-01 11:00:00+00:00, 69985.3, 70147.8, 69985.2, 70136.8,   18.0,  70181.9,   69744.5,  69307.1, 0.9
 114, 2024-11-01 11:05:00+00:00, 70142.4, 70142.4, 70047.2, 70056.0,    4.9,  70207.5,   69776.2,  69345.0, 0.8
 115, 2024-11-01 11:10:00+00:00, 70056.1, 70195.0, 70051.1, 70180.9,    8.7,  70255.2,   69810.8,  69366.3, 0.9
 116, 2024-11-01 11:15:00+00:00, 70181.6, 70188.9, 70108.7, 70120.5,    5.1,  70286.5,   69839.2,  69391.9, 0.8
 117, 2024-11-01 11:20:00+00:00, 70124.8, 70216.7, 70124.8, 70206.4,    7.5,  70324.5,   69872.8,  69421.1, 0.9
 118, 2024-11-01 11:25:00+00:00, 70207.9, 70227.3, 70143.0, 70186.8,    5.8,  70351.8,   69904.0,  69456.2, 0.8
 119, 2024-11-01 11:30:00+00:00, 70186.9, 70186.9, 70082.1, 70108.7,    4.6,  70349.4,   69934.6,  69519.9, 0.7
 120, 2024-11-01 11:35:00+00:00, 70109.5, 70190.6, 70109.5, 70161.4,    3.5,  70348.0,   69966.1,  69584.3, 0.8
 121, 2024-11-01 11:40:00+00:00, 70161.5, 70189.2, 70143.9, 70177.6,    5.3,  70345.9,   69995.6,  69645.3, 0.8
 122, 2024-11-01 11:45:00+00:00, 70177.7, 70177.7, 70095.5, 70109.8,    5.1,  70327.3,   70020.2,  69713.1, 0.6
 123, 2024-11-01 11:50:00+00:00, 70109.9, 70133.5, 70085.0, 70088.5,    2.4,  70297.2,   70042.4,  69787.7, 0.6
 124, 2024-11-01 11:55:00+00:00, 70089.2, 70089.3, 69984.8, 70006.0,    3.4,  70286.8,   70051.5,  69816.1, 0.4
 125, 2024-11-01 12:00:00+00:00, 70007.4, 70110.3, 69988.0, 70110.3,    2.1,  70283.2,   70064.0,  69844.8, 0.6
 126, 2024-11-01 12:05:00+00:00, 70112.4, 70130.7, 70078.3, 70081.4,    2.8,  70285.3,   70068.4,  69851.5, 0.5
 127, 2024-11-01 12:10:00+00:00, 70081.5, 70219.1, 70081.5, 70162.3,    4.8,  70290.3,   70070.6,  69850.8, 0.7
 128, 2024-11-01 12:15:00+00:00, 70158.1, 70200.0, 70147.0, 70196.4,    2.5,  70293.4,   70086.7,  69880.0, 0.8
 129, 2024-11-01 12:20:00+00:00, 70196.3, 70250.9, 70150.7, 70150.8,    3.2,  70273.9,   70102.7,  69931.5, 0.6
 130, 2024-11-01 12:25:00+00:00, 70150.8, 70152.3, 70048.6, 70090.0,    3.8,  70254.8,   70112.5,  69970.2, 0.4
 131, 2024-11-01 12:30:00+00:00, 70090.0, 70300.0, 69890.7, 70127.8,   44.0,  70240.1,   70121.9,  70003.8, 0.5
 132, 2024-11-01 12:35:00+00:00, 70126.0, 70437.7, 70095.9, 70437.7,   20.0,  70311.5,   70144.8,  69978.1, 1.4
 133, 2024-11-01 12:40:00+00:00, 70437.8, 70437.8, 70259.1, 70276.4,    7.2,  70328.0,   70151.8,  69975.6, 0.9
 134, 2024-11-01 12:45:00+00:00, 70276.4, 70459.5, 70231.1, 70439.1,    6.8,  70381.3,   70170.9,  69960.5, 1.1
 135, 2024-11-01 12:50:00+00:00, 70439.0, 70439.0, 70276.9, 70299.3,    6.3,  70394.6,   70176.9,  69959.1, 0.8
 136, 2024-11-01 12:55:00+00:00, 70299.3, 70362.2, 70224.1, 70345.6,    6.7,  70416.0,   70188.1,  69960.2, 0.8
 137, 2024-11-01 13:00:00+00:00, 70345.0, 70345.0, 70245.5, 70261.0,    5.5,  70420.9,   70190.8,  69960.8, 0.7
 138, 2024-11-01 13:05:00+00:00, 70260.9, 70261.0, 70156.7, 70223.3,    5.8,  70423.1,   70192.7,  69962.2, 0.6
 139, 2024-11-01 13:10:00+00:00, 70223.3, 70241.8, 70140.1, 70198.9,    5.1,  70424.4,   70197.2,  69970.0, 0.5
 140, 2024-11-01 13:15:00+00:00, 70193.7, 70333.1, 70173.1, 70333.1,    3.6,  70439.8,   70205.8,  69971.7, 0.8
 141, 2024-11-01 13:20:00+00:00, 70333.1, 70333.1, 70240.6, 70260.3,    6.2,  70444.7,   70209.9,  69975.1, 0.6
 142, 2024-11-01 13:25:00+00:00, 70260.4, 70314.9, 70200.0, 70219.5,    5.2,  70445.7,   70215.4,  69985.1, 0.5
 143, 2024-11-01 13:30:00+00:00, 70223.1, 70554.4, 70172.1, 70553.6,   16.9,  70504.2,   70238.6,  69973.1, 1.1
 144, 2024-11-01 13:35:00+00:00, 70549.1, 70836.8, 70492.2, 70800.3,   44.1,  70619.7,   70278.4,  69937.0, 1.3
 145, 2024-11-01 13:40:00+00:00, 70809.1, 70896.1, 70627.7, 70629.2,   37.1,  70668.7,   70304.3,  69939.9, 0.9
 146, 2024-11-01 13:45:00+00:00, 70637.8, 70894.6, 70469.0, 70881.8,   37.0,  70772.3,   70344.3,  69916.4, 1.1
 147, 2024-11-01 13:50:00+00:00, 70887.5, 70962.9, 70837.7, 70911.0,   25.4,  70866.6,   70381.8,  69896.9, 1.0
 148, 2024-11-01 13:55:00+00:00, 70911.0, 71215.0, 70887.7, 71197.5,   31.3,  71024.5,   70431.8,  69839.1, 1.1
 149, 2024-11-01 14:00:00+00:00, 71197.3, 71215.2, 70938.9, 71061.5,   25.9,  71114.9,   70477.3,  69839.7, 1.0
 150, 2024-11-01 14:05:00+00:00, 71051.9, 71403.9, 71047.0, 71295.3,   37.9,  71241.7,   70537.6,  69833.5, 1.0
 151, 2024-11-01 14:10:00+00:00, 71295.3, 71410.8, 71202.0, 71349.5,   22.0,  71359.7,   70598.7,  69837.7, 1.0
 152, 2024-11-01 14:15:00+00:00, 71349.7, 71478.4, 71255.5, 71467.7,   16.7,  71495.4,   70650.2,  69805.0, 1.0
 153, 2024-11-01 14:20:00+00:00, 71467.7, 71507.7, 71255.1, 71327.1,   22.8,  71578.5,   70702.7,  69826.9, 0.9
 154, 2024-11-01 14:25:00+00:00, 71328.4, 71550.0, 71328.3, 71493.3,   17.9,  71686.6,   70755.4,  69824.3, 0.9
 155, 2024-11-01 14:30:00+00:00, 71497.8, 71626.9, 71372.4, 71475.4,   22.4,  71770.9,   70814.2,  69857.6, 0.8
 156, 2024-11-01 14:35:00+00:00, 71477.0, 71535.4, 71298.0, 71478.1,   29.0,  71843.8,   70870.9,  69897.9, 0.8
 157, 2024-11-01 14:40:00+00:00, 71478.1, 71506.1, 71138.7, 71211.5,   41.3,  71859.9,   70918.4,  69976.9, 0.7
 158, 2024-11-01 14:45:00+00:00, 71214.0, 71328.4, 71048.0, 71240.4,   32.2,  71863.8,   70969.2,  70074.7, 0.7
 159, 2024-11-01 14:50:00+00:00, 71240.4, 71273.2, 70917.0, 71036.8,   15.8,  71833.0,   71011.1,  70189.3, 0.5
 160, 2024-11-01 14:55:00+00:00, 71039.0, 71302.9, 70918.9, 71262.5,    7.4,  71824.0,   71057.6,  70291.2, 0.6
 161, 2024-11-01 15:00:00+00:00, 71263.3, 71349.9, 71110.7, 71155.3,   18.5,  71776.3,   71102.4,  70428.4, 0.5
 162, 2024-11-01 15:05:00+00:00, 71145.9, 71203.2, 70970.9, 70974.0,    7.8,  71684.0,   71140.1,  70596.1, 0.3
 163, 2024-11-01 15:10:00+00:00, 70980.3, 71084.1, 70925.0, 71084.1,   10.0,  71640.9,   71166.6,  70692.4, 0.4
 164, 2024-11-01 15:15:00+00:00, 71089.4, 71089.4, 70864.0, 70915.7,    4.7,  71631.2,   71172.4,  70713.6, 0.2
 165, 2024-11-01 15:20:00+00:00, 70908.4, 70945.1, 70654.1, 70814.7,   16.0,  71602.1,   71181.7,  70761.2, 0.1
 166, 2024-11-01 15:25:00+00:00, 70813.5, 70891.0, 70765.5, 70870.0,   11.5,  71603.2,   71181.1,  70758.9, 0.1
 167, 2024-11-01 15:30:00+00:00, 70869.9, 70874.8, 70436.6, 70627.1,   23.5,  71640.4,   71166.9,  70693.4, -0.1
 168, 2024-11-01 15:35:00+00:00, 70627.1, 70627.1, 70055.4, 70061.1,   27.7,  71785.1,   71110.1,  70435.1, -0.3
 169, 2024-11-01 15:40:00+00:00, 70056.2, 70062.6, 69739.2, 69941.8,   38.9,  71900.0,   71054.1,  70208.1, -0.2
 170, 2024-11-01 15:45:00+00:00, 69941.8, 69947.9, 69246.9, 69372.4,   50.6,  72068.1,   70957.9,  69847.7, -0.2
 171, 2024-11-01 15:50:00+00:00, 69371.0, 69621.9, 69039.0, 69616.3,   42.7,  72108.9,   70871.3,  69633.6, -0.0
 172, 2024-11-01 15:55:00+00:00, 69614.1, 69622.9, 69332.3, 69389.0,   19.7,  72130.0,   70767.3,  69404.6, -0.0
 173, 2024-11-01 16:00:00+00:00, 69389.8, 69706.6, 69353.9, 69706.6,   24.5,  72098.1,   70686.3,  69274.6, 0.2
 174, 2024-11-01 16:05:00+00:00, 69699.9, 69814.8, 69497.8, 69775.0,   20.8,  72014.4,   70600.4,  69186.4, 0.2
 175, 2024-11-01 16:10:00+00:00, 69775.0, 70022.0, 69772.1, 70022.0,   16.4,  71903.2,   70527.7,  69152.2, 0.3
 176, 2024-11-01 16:15:00+00:00, 70023.0, 70518.9, 69953.1, 70454.8,   23.6,  71781.1,   70476.6,  69172.0, 0.5
 177, 2024-11-01 16:20:00+00:00, 70454.9, 70461.1, 70054.6, 70133.1,   24.6,  71689.9,   70422.6,  69155.4, 0.4
 178, 2024-11-01 16:25:00+00:00, 70133.1, 70254.0, 70045.4, 70224.1,   12.3,  71584.1,   70371.8,  69159.5, 0.4
 179, 2024-11-01 16:30:00+00:00, 70224.1, 70387.9, 70173.4, 70345.1,   11.0,  71510.5,   70337.2,  69163.9, 0.5
 180, 2024-11-01 16:35:00+00:00, 70345.0, 70365.2, 70070.0, 70133.4,   10.6,  71376.7,   70280.8,  69184.9, 0.4
 181, 2024-11-01 16:40:00+00:00, 70133.2, 70194.3, 69872.8, 69964.8,   15.1,  71247.8,   70221.3,  69194.7, 0.4
 182, 2024-11-01 16:45:00+00:00, 69964.9, 70184.8, 69880.7, 70127.0,    7.1,  71145.9,   70178.9,  69211.9, 0.5
 183, 2024-11-01 16:50:00+00:00, 70126.9, 70223.4, 70044.0, 70110.9,    6.4,  71003.5,   70130.2,  69257.0, 0.5
 184, 2024-11-01 16:55:00+00:00, 70110.5, 70158.2, 69899.8, 69934.5,    5.4,  70879.5,   70081.2,  69282.9, 0.4
 185, 2024-11-01 17:00:00+00:00, 69920.4, 70024.4, 69891.6, 69891.6,    4.8,  70761.9,   70035.0,  69308.2, 0.4
 186, 2024-11-01 17:05:00+00:00, 69892.0, 69986.5, 69481.5, 69640.5,   36.8,  70609.9,   69973.6,  69337.2, 0.2
 187, 2024-11-01 17:10:00+00:00, 69626.4, 69899.0, 69500.0, 69890.5,   19.9,  70498.4,   69936.7,  69375.1, 0.5
 188, 2024-11-01 17:15:00+00:00, 69894.9, 70174.9, 69869.6, 70122.2,   15.5,  70504.8,   69939.8,  69374.8, 0.7
 189, 2024-11-01 17:20:00+00:00, 70122.1, 70122.1, 70007.1, 70040.5,    4.1,  70511.4,   69944.7,  69378.0, 0.6
 190, 2024-11-01 17:25:00+00:00, 70040.5, 70098.0, 69987.1, 70049.1,    7.0,  70481.8,   69978.6,  69475.3, 0.6
 191, 2024-11-01 17:30:00+00:00, 70052.4, 70058.4, 69732.0, 69775.0,    7.3,  70471.3,   69986.5,  69501.7, 0.3
 192, 2024-11-01 17:35:00+00:00, 69772.5, 69792.9, 69614.1, 69694.3,   21.3,  70425.7,   70001.8,  69577.8, 0.1
 193, 2024-11-01 17:40:00+00:00, 69692.1, 69722.0, 69601.2, 69669.5,   10.0,  70429.3,   69999.9,  69570.5, 0.1
 194, 2024-11-01 17:45:00+00:00, 69669.0, 69741.8, 69606.1, 69653.7,    4.2,  70438.9,   69993.8,  69548.7, 0.1
 195, 2024-11-01 17:50:00+00:00, 69659.4, 69915.9, 69659.4, 69864.1,   10.6,  70434.3,   69985.9,  69537.5, 0.4
 196, 2024-11-01 17:55:00+00:00, 69858.2, 69858.2, 69547.5, 69584.7,   18.5,  70368.7,   69942.4,  69516.1, 0.1
 197, 2024-11-01 18:00:00+00:00, 69584.6, 69629.2, 69524.6, 69550.8,    9.5,  70362.5,   69913.3,  69464.2, 0.1
 198, 2024-11-01 18:05:00+00:00, 69557.0, 69602.1, 69441.7, 69441.7,    6.8,  70344.1,   69874.2,  69404.3, 0.0
 199, 2024-11-01 18:10:00+00:00, 69441.6, 69513.4, 69369.4, 69427.0,    9.9,  70284.4,   69828.3,  69372.2, 0.1
 200, 2024-11-01 18:15:00+00:00, 69426.9, 69572.9, 69394.9, 69394.9,   10.8,  70262.0,   69791.4,  69320.7, 0.1
 201, 2024-11-01 18:20:00+00:00, 69397.3, 69424.7, 69272.1, 69412.8,   11.4,  70254.8,   69763.8,  69272.8, 0.1
 202, 2024-11-01 18:25:00+00:00, 69413.0, 69508.9, 69324.6, 69467.9,    8.3,  70208.2,   69730.8,  69253.5, 0.2
 203, 2024-11-01 18:30:00+00:00, 69457.0, 69536.0, 69368.8, 69382.5,    4.8,  70161.2,   69694.4,  69227.6, 0.2
 204, 2024-11-01 18:35:00+00:00, 69382.5, 69486.9, 69353.5, 69422.2,    4.3,  70136.3,   69668.8,  69201.2, 0.2
 205, 2024-11-01 18:40:00+00:00, 69427.1, 69438.3, 69268.5, 69351.4,    4.2,  70117.0,   69641.8,  69166.5, 0.2
 206, 2024-11-01 18:45:00+00:00, 69351.3, 69376.7, 69180.5, 69268.5,   12.2,  70125.5,   69623.2,  69120.8, 0.1
 207, 2024-11-01 18:50:00+00:00, 69268.4, 69268.4, 69109.0, 69133.7,    8.9,  70114.7,   69585.3,  69055.9, 0.1
 208, 2024-11-01 18:55:00+00:00, 69133.7, 69189.0, 69070.0, 69156.1,   10.6,  70037.2,   69537.0,  69036.9, 0.1
 209, 2024-11-01 19:00:00+00:00, 69156.1, 69168.7, 68909.0, 69130.3,   21.2,  69965.0,   69491.5,  69018.0, 0.1
 210, 2024-11-01 19:05:00+00:00, 69124.9, 69300.0, 69026.7, 69028.6,   12.1,  69881.5,   69440.5,  68999.5, 0.0
 211, 2024-11-01 19:10:00+00:00, 69028.6, 69061.9, 68823.5, 68879.8,   13.7,  69872.1,   69395.7,  68919.3, -0.0
 212, 2024-11-01 19:15:00+00:00, 68872.4, 69111.4, 68846.4, 69068.1,   20.2,  69840.5,   69364.4,  68888.3, 0.2
 213, 2024-11-01 19:20:00+00:00, 69068.1, 69159.0, 68935.0, 69159.0,   12.1,  69801.4,   69338.9,  68876.4, 0.3
 214, 2024-11-01 19:25:00+00:00, 69158.9, 69197.0, 69041.8, 69052.7,    9.5,  69763.7,   69308.8,  68854.0, 0.2
 215, 2024-11-01 19:30:00+00:00, 69053.0, 69187.9, 69040.7, 69169.4,    7.3,  69653.9,   69274.1,  68894.3, 0.4
 216, 2024-11-01 19:35:00+00:00, 69169.0, 69439.0, 69147.3, 69255.2,   28.0,  69609.7,   69257.6,  68905.6, 0.5
 217, 2024-11-01 19:40:00+00:00, 69255.2, 69311.6, 69177.0, 69200.5,   10.9,  69566.0,   69240.1,  68914.2, 0.4
 218, 2024-11-01 19:45:00+00:00, 69194.9, 69227.4, 69094.4, 69109.9,    8.4,  69540.3,   69223.5,  68906.7, 0.3
 219, 2024-11-01 19:50:00+00:00, 69109.9, 69196.4, 68937.5, 69196.4,   30.7,  69514.8,   69212.0,  68909.2, 0.5
 220, 2024-11-01 19:55:00+00:00, 69196.4, 69352.5, 69196.4, 69269.5,   18.7,  69498.1,   69205.7,  68913.3, 0.6
 221, 2024-11-01 20:00:00+00:00, 69267.6, 69328.7, 69201.3, 69267.6,    6.5,  69476.8,   69198.5,  68920.1, 0.6
 222, 2024-11-01 20:05:00+00:00, 69267.6, 69281.1, 69177.7, 69263.3,    2.2,  69440.0,   69188.2,  68936.5, 0.6
 223, 2024-11-01 20:10:00+00:00, 69263.2, 69381.5, 69254.4, 69349.6,    4.3,  69433.6,   69186.6,  68939.5, 0.8
 224, 2024-11-01 20:15:00+00:00, 69344.1, 69344.4, 69255.9, 69286.5,    7.7,  69407.3,   69179.8,  68952.3, 0.7
 225, 2024-11-01 20:20:00+00:00, 69293.2, 69397.9, 69256.8, 69385.7,    4.3,  69414.6,   69181.5,  68948.5, 0.9
 226, 2024-11-01 20:25:00+00:00, 69390.9, 69437.0, 69348.6, 69401.5,    9.1,  69437.8,   69188.2,  68938.6, 0.9
 227, 2024-11-01 20:30:00+00:00, 69407.6, 69460.0, 69394.8, 69460.0,    3.5,  69479.1,   69204.5,  68929.8, 1.0
 228, 2024-11-01 20:35:00+00:00, 69459.9, 69459.9, 69355.4, 69399.8,    3.2,  69503.0,   69216.7,  68930.3, 0.8
 229, 2024-11-01 20:40:00+00:00, 69406.0, 69451.9, 69406.0, 69436.8,    1.6,  69530.8,   69232.0,  68933.2, 0.8
 230, 2024-11-01 20:45:00+00:00, 69429.8, 69441.7, 69272.1, 69290.2,   14.9,  69529.6,   69245.1,  68960.5, 0.6
 231, 2024-11-01 20:50:00+00:00, 69290.1, 69290.1, 69170.5, 69170.5,    3.7,  69493.2,   69259.6,  69026.0, 0.3
 232, 2024-11-01 20:55:00+00:00, 69170.5, 69321.9, 69170.2, 69245.6,    9.1,  69485.2,   69268.5,  69051.8, 0.4
 233, 2024-11-01 21:00:00+00:00, 69245.3, 69245.3, 69171.4, 69232.4,    3.6,  69483.7,   69272.2,  69060.6, 0.4
 234, 2024-11-01 21:05:00+00:00, 69232.5, 69357.2, 69232.5, 69322.6,    3.5,  69472.5,   69285.6,  69098.8, 0.6
 235, 2024-11-01 21:10:00+00:00, 69322.7, 69352.5, 69223.8, 69233.5,    2.4,  69469.7,   69288.9,  69108.0, 0.3
 236, 2024-11-01 21:15:00+00:00, 69239.4, 69273.2, 69221.1, 69235.1,    6.1,  69469.6,   69287.9,  69106.1, 0.4
 237, 2024-11-01 21:20:00+00:00, 69235.2, 69235.2, 68967.5, 68982.0,   13.5,  69500.0,   69276.9,  69053.9, -0.2
 238, 2024-11-01 21:25:00+00:00, 68985.7, 69068.7, 68917.6, 68957.7,    6.6,  69522.9,   69269.3,  69015.7, -0.1
 239, 2024-11-01 21:30:00+00:00, 68966.0, 69157.0, 68941.5, 68968.8,   10.2,  69542.2,   69257.9,  68973.7, -0.0
 240, 2024-11-01 21:35:00+00:00, 68968.9, 68989.3, 68850.9, 68959.1,   14.0,  69554.9,   69242.4,  68929.9, 0.0
 241, 2024-11-01 21:40:00+00:00, 68959.1, 68991.9, 68873.6, 68967.8,    7.9,  69561.7,   69227.4,  68893.2, 0.1
 242, 2024-11-01 21:45:00+00:00, 68967.8, 69118.5, 68967.8, 69067.0,    5.3,  69558.5,   69217.6,  68876.7, 0.3
 243, 2024-11-01 21:50:00+00:00, 69066.9, 69219.8, 69066.9, 69219.8,    7.0,  69546.7,   69211.1,  68875.6, 0.5
 244, 2024-11-01 21:55:00+00:00, 69219.7, 69314.9, 69182.0, 69262.5,    5.1,  69544.5,   69209.9,  68875.3, 0.6
 245, 2024-11-01 22:00:00+00:00, 69264.9, 69384.0, 69253.5, 69270.1,    5.2,  69530.3,   69204.1,  68878.0, 0.6
 246, 2024-11-01 22:05:00+00:00, 69269.8, 69392.8, 69269.3, 69374.5,    3.9,  69525.9,   69202.8,  68879.7, 0.8
 247, 2024-11-01 22:10:00+00:00, 69371.7, 69415.0, 69363.5, 69415.0,    1.4,  69517.0,   69200.5,  68884.1, 0.8
 248, 2024-11-01 22:15:00+00:00, 69415.0, 69440.0, 69337.0, 69349.3,    2.4,  69508.8,   69198.0,  68887.2, 0.7
 249, 2024-11-01 22:20:00+00:00, 69349.4, 69355.1, 69233.3, 69244.5,    2.4,  69480.4,   69188.4,  68896.4, 0.6
